temperature,pressure,humidity,wind_direction,wind_speed,weather_condition
276.3,1021.0,35.0,290.0,6.0,sunshine
271.23,1023.0,54.0,300.0,1.0,sunshine
271.28,1024.0,50.0,280.0,2.0,sunshine
273.0,1025.0,35.0,290.0,2.0,sunshine
269.3,1033.0,45.0,300.0,2.0,sunshine
268.66,1033.0,49.0,300.0,3.0,sunshine
268.09,1033.0,53.0,300.0,1.0,sunshine
267.59,1033.0,57.0,280.0,2.0,sunshine
267.01,1034.0,57.0,282.0,3.0,sunshine
266.58,1034.0,57.0,282.0,3.0,sunshine
267.2,1034.0,57.0,260.0,2.0,sunshine
269.42,1034.0,49.0,270.0,2.0,sunshine
273.77,1033.0,31.0,320.0,5.0,sunshine
271.49,1034.0,33.0,340.0,3.0,sunshine
270.08,1035.0,35.0,340.0,1.0,sunshine
269.82,1037.0,35.0,350.0,5.0,sunshine
268.35,1036.0,38.0,340.0,4.0,sunshine
267.62,1038.0,41.0,330.0,5.0,sunshine
266.66,1038.0,34.0,350.0,6.0,sunshine
265.94,1038.0,41.0,340.0,2.0,sunshine
265.3,1038.0,40.0,350.0,1.0,sunshine
264.58,1038.0,47.0,330.0,2.0,sunshine
263.94,1038.0,51.0,310.0,2.0,sunshine
263.44,1039.0,51.0,300.0,1.0,sunshine
263.44,1039.0,56.0,310.0,2.0,sunshine
263.08,1039.0,56.0,330.0,2.0,sunshine
262.94,1039.0,56.0,330.0,1.0,sunshine
263.78,1039.0,52.0,350.0,2.0,sunshine
266.72,1040.0,41.0,10.0,2.0,sunshine
267.14,1040.0,37.0,360.0,3.0,sunshine
269.57,1039.0,32.0,20.0,2.0,sunshine
271.22,1038.0,25.0,360.0,2.0,sunshine
272.93,1037.0,26.0,310.0,2.0,sunshine
274.0,1036.0,28.0,320.0,3.0,sunshine
275.08,1035.0,16.0,320.0,3.0,sunshine
275.37,1034.0,22.0,320.0,3.0,sunshine
275.73,1033.0,22.0,260.0,3.0,sunshine
275.31,1034.0,24.0,280.0,1.0,sunshine
272.55,1034.0,42.0,291.0,1.0,sunshine
272.08,1034.0,36.0,291.0,1.0,sunshine
271.01,1034.0,63.0,272.0,1.0,sunshine
270.8,1034.0,73.0,272.0,1.0,sunshine
268.22,1034.0,79.0,272.0,1.0,sunshine
267.29,1034.0,62.0,283.0,0.0,sunshine
266.99,1034.0,67.0,283.0,0.0,sunshine
266.79,1035.0,67.0,72.0,1.0,sunshine
267.14,1034.0,73.0,72.0,1.0,sunshine
268.33,1034.0,53.0,72.0,1.0,sunshine
272.13,1034.0,34.0,140.0,1.0,sunshine
274.85,1033.0,34.0,170.0,3.0,sunshine
276.57,1033.0,29.0,119.0,1.0,sunshine
282.51,1029.0,34.0,190.0,1.0,sunshine
284.43,1018.0,56.0,310.0,4.0,sunshine
285.76,1018.0,30.0,290.0,6.0,sunshine
286.9,1017.0,37.0,250.0,5.0,sunshine
288.01,1015.0,32.0,260.0,6.0,sunshine
288.93,1014.0,28.0,260.0,6.0,sunshine
289.36,1013.0,25.0,240.0,4.0,sunshine
289.01,1013.0,22.0,240.0,6.0,sunshine
287.7,1013.0,28.0,230.0,4.0,sunshine
286.8,1014.0,28.0,240.0,5.0,sunshine
286.15,1014.0,26.0,250.0,4.0,sunshine
285.91,1015.0,26.0,250.0,7.0,sunshine
285.54,1015.0,27.0,240.0,5.0,sunshine
285.29,1016.0,26.0,240.0,7.0,sunshine
284.99,1015.0,29.0,250.0,5.0,sunshine
284.85,1016.0,31.0,250.0,3.0,sunshine
284.46,1015.0,34.0,240.0,2.0,sunshine
283.92,1015.0,39.0,240.0,2.0,sunshine
283.38,1016.0,36.0,260.0,3.0,sunshine
283.24,1016.0,39.0,250.0,2.0,sunshine
282.38,1017.0,27.0,240.0,3.0,sunshine
283.13,1017.0,37.0,250.0,3.0,sunshine
285.98,1017.0,24.0,250.0,6.0,sunshine
287.37,1017.0,21.0,270.0,7.0,sunshine
288.61,1017.0,19.0,280.0,6.0,sunshine
289.55,1017.0,18.0,280.0,9.0,sunshine
290.42,1015.0,26.0,260.0,8.0,sunshine
291.09,1014.0,25.0,270.0,5.0,sunshine
291.21,1014.0,16.0,270.0,8.0,sunshine
291.3,1014.0,25.0,260.0,6.0,sunshine
268.59,1019.0,45.0,320.0,6.0,sunshine
266.87,1020.0,44.0,300.0,4.0,sunshine
266.22,1020.0,41.0,320.0,5.0,sunshine
265.8,1021.0,44.0,310.0,4.0,sunshine
265.44,1022.0,44.0,290.0,2.0,sunshine
265.22,1023.0,44.0,280.0,2.0,sunshine
265.86,1023.0,44.0,290.0,2.0,sunshine
270.22,1024.0,42.0,280.0,3.0,sunshine
270.29,1024.0,42.0,270.0,2.0,sunshine
269.94,1025.0,42.0,300.0,1.0,sunshine
269.51,1025.0,41.0,300.0,3.0,sunshine
267.58,1026.0,53.0,310.0,5.0,sunshine
267.01,1026.0,48.0,310.0,3.0,sunshine
266.43,1026.0,57.0,317.0,2.0,sunshine
266.15,1027.0,53.0,317.0,2.0,sunshine
266.49,1027.0,53.0,280.0,1.0,sunshine
268.63,1027.0,49.0,240.0,3.0,sunshine
271.44,1027.0,50.0,300.0,2.0,sunshine
270.72,1028.0,50.0,290.0,1.0,sunshine
270.15,1029.0,53.0,317.0,2.0,sunshine
269.28,1029.0,67.0,317.0,2.0,sunshine
268.28,1030.0,73.0,317.0,2.0,sunshine
267.81,1030.0,62.0,337.0,2.0,sunshine
267.58,1031.0,44.0,337.0,2.0,sunshine
266.84,1031.0,57.0,337.0,2.0,sunshine
265.94,1031.0,72.0,347.0,1.0,sunshine
265.79,1031.0,67.0,347.0,1.0,sunshine
264.94,1033.0,61.0,347.0,1.0,sunshine
265.94,1033.0,78.0,22.0,1.0,sunshine
267.88,1034.0,49.0,22.0,1.0,sunshine
268.726386067,1039.0,51.0,24.0,1.0,sunshine
271.36,1031.0,46.0,150.0,1.0,sunshine
272.51,1031.0,36.0,129.0,1.0,sunshine
273.87,1030.0,53.0,120.0,2.0,sunshine
274.37,1029.0,37.0,129.0,1.0,sunshine
275.02,1028.0,31.0,130.0,2.0,sunshine
275.74,1027.0,21.0,0.0,1.0,sunshine
275.8,1026.0,31.0,110.0,2.0,sunshine
267.258723404,1010.0,66.0,270.0,6.0,sunshine
270.15,1015.0,53.0,290.0,3.0,sunshine
268.87,1015.0,57.0,280.0,3.0,sunshine
268.36,1015.0,57.0,270.0,3.0,sunshine
268.14,1017.0,49.0,260.0,4.0,sunshine
268.0,1017.0,53.0,260.0,4.0,sunshine
268.79,1017.0,53.0,270.0,2.0,sunshine
270.37,1017.0,53.0,270.0,4.0,sunshine
271.44,1017.0,46.0,290.0,6.0,sunshine
275.94,1017.0,40.0,280.0,4.0,sunshine
275.16,1020.0,43.0,270.0,6.0,sunshine
274.22,1021.0,47.0,270.0,6.0,sunshine
274.08,1020.0,74.0,260.0,2.0,sunshine
273.73,1021.0,74.0,260.0,2.0,sunshine
273.15,1021.0,50.0,291.0,4.0,sunshine
272.66,1022.0,50.0,289.0,3.0,sunshine
272.37,1023.0,46.0,310.0,2.0,sunshine
271.65,1023.0,46.0,289.0,3.0,sunshine
271.59,1023.0,54.0,270.0,1.0,sunshine
270.36,1024.0,58.0,260.0,1.0,sunshine
269.71,1025.0,58.0,285.0,3.0,sunshine
269.63,1025.0,58.0,280.0,2.0,sunshine
270.07,1026.0,54.0,250.0,2.0,sunshine
272.65,1027.0,54.0,290.0,2.0,sunshine
274.15,1027.0,50.0,270.0,2.0,sunshine
275.58,1027.0,43.0,290.0,4.0,sunshine
276.61,1026.0,40.0,280.0,4.0,sunshine
277.49,1025.0,34.0,290.0,4.0,sunshine
278.56,1024.0,35.0,290.0,4.0,sunshine
279.01,1024.0,35.0,270.0,3.0,sunshine
279.51,1023.0,32.0,280.0,3.0,sunshine
279.66,1023.0,38.0,260.0,3.0,sunshine
279.66,1023.0,38.0,250.0,4.0,sunshine
278.59,1023.0,38.0,270.0,2.0,sunshine
276.8,1023.0,55.0,242.0,2.0,sunshine
276.08,1024.0,47.0,242.0,2.0,sunshine
275.87,1023.0,83.0,219.0,1.0,sunshine
274.99,1021.0,64.0,10.0,5.0,sunshine
278.51,1023.0,51.0,360.0,1.0,sunshine
279.23,1022.0,48.0,360.0,3.0,sunshine
280.4,1022.0,48.0,320.0,1.0,sunshine
280.76,1021.0,45.0,4.0,3.0,sunshine
281.38,1020.0,48.0,330.0,1.0,sunshine
281.3,1020.0,39.0,20.0,4.0,sunshine
281.46,1020.0,45.0,310.0,1.0,sunshine
281.16,1020.0,52.0,310.0,3.0,sunshine
280.08,1021.0,56.0,320.0,2.0,sunshine
278.69,1021.0,60.0,340.0,2.0,sunshine
278.22,1022.0,60.0,340.0,2.0,sunshine
277.36,1022.0,69.0,300.0,1.0,sunshine
276.79,1022.0,74.0,340.0,2.0,sunshine
276.37,1022.0,74.0,320.0,1.0,sunshine
275.45,1021.0,64.0,330.0,1.0,sunshine
275.08,1021.0,74.0,326.0,2.0,sunshine
274.07,1021.0,74.0,330.0,3.0,sunshine
273.22,1021.0,84.0,330.0,3.0,sunshine
273.15,1022.0,84.0,330.0,3.0,sunshine
273.22,1022.0,79.0,320.0,1.0,sunshine
273.65,1022.0,79.0,321.0,3.0,sunshine
275.51,1021.0,59.0,340.0,2.0,sunshine
277.08,1021.0,55.0,340.0,2.0,sunshine
278.39,1021.0,51.0,310.0,1.0,sunshine
279.93,1020.0,44.0,320.0,3.0,sunshine
281.17,1020.0,41.0,310.0,2.0,sunshine
282.16,1019.0,39.0,290.0,2.0,sunshine
282.69,1019.0,39.0,310.0,3.0,sunshine
282.62,1017.0,36.0,280.0,2.0,sunshine
280.87,1016.0,45.0,281.0,2.0,sunshine
283.94,1014.0,57.0,280.0,1.0,sunshine
285.08,1013.0,53.0,300.0,2.0,sunshine
286.0,1012.0,50.0,310.0,2.0,sunshine
286.8,1012.0,50.0,260.0,2.0,sunshine
286.79,1011.0,47.0,250.0,4.0,sunshine
286.37,1012.0,50.0,280.0,3.0,sunshine
285.08,1012.0,50.0,280.0,1.0,sunshine
283.29,1012.0,70.0,291.0,3.0,sunshine
283.29,1013.0,57.0,220.0,1.0,sunshine
282.0,1012.0,61.0,220.0,2.0,sunshine
281.54,1012.0,65.0,279.0,3.0,sunshine
281.65,1011.0,65.0,279.0,3.0,sunshine
282.22,1012.0,57.0,290.0,1.0,sunshine
280.78,1012.0,61.0,290.0,3.0,sunshine
280.43,1012.0,86.0,290.0,3.0,sunshine
279.37,1014.0,56.0,330.0,2.0,sunshine
279.23,1014.0,56.0,330.0,2.0,sunshine
277.47,1016.0,55.0,340.0,5.0,sunshine
275.94,1018.0,55.0,320.0,5.0,sunshine
276.17,1021.0,40.0,330.0,5.0,sunshine
276.17,1022.0,40.0,350.0,5.0,sunshine
276.31,1023.0,37.0,310.0,5.0,sunshine
276.03,1024.0,37.0,340.0,7.0,sunshine
275.97,1024.0,34.0,330.0,5.0,sunshine
275.74,1024.0,37.0,340.0,3.0,sunshine
275.23,1025.0,31.0,310.0,6.0,sunshine
274.87,1026.0,31.0,350.0,2.0,sunshine
274.7,1027.0,36.0,330.0,3.0,sunshine
273.59,1029.0,28.0,330.0,3.0,sunshine
272.23,1030.0,26.0,331.0,5.0,sunshine
271.77,1030.0,25.0,330.0,2.0,sunshine
271.16,1031.0,30.0,330.0,2.0,sunshine
270.16,1032.0,32.0,350.0,3.0,sunshine
269.77,1033.0,38.0,350.0,2.0,sunshine
268.92,1033.0,41.0,332.0,3.0,sunshine
268.65,1033.0,45.0,330.0,2.0,sunshine
268.07,1033.0,49.0,325.0,2.0,sunshine
267.87,1034.0,53.0,320.0,1.0,sunshine
267.22,1035.0,57.0,325.0,2.0,sunshine
267.15,1035.0,57.0,319.0,2.0,sunshine
266.57,1036.0,53.0,300.0,1.0,sunshine
269.14,1037.0,45.0,330.0,3.0,sunshine
270.48,1037.0,46.0,340.0,3.0,sunshine
272.08,1037.0,42.0,310.0,2.0,sunshine
273.46,1037.0,43.0,336.0,2.0,sunshine
274.85,1036.0,37.0,322.0,2.0,sunshine
275.92,1035.0,37.0,240.0,2.0,sunshine
277.16,1034.0,32.0,322.0,2.0,sunshine
277.94,1034.0,32.0,290.0,2.0,sunshine
279.0,1034.0,30.0,290.0,3.0,sunshine
279.01,1033.0,27.0,311.0,2.0,sunshine
278.87,1033.0,32.0,270.0,1.0,sunshine
278.01,1033.0,34.0,325.0,1.0,sunshine
275.96,1034.0,56.0,325.0,1.0,sunshine
274.16,1034.0,50.0,71.0,1.0,sunshine
273.66,1035.0,79.0,71.0,1.0,sunshine
272.28,1034.0,68.0,71.0,1.0,sunshine
272.64,1034.0,66.0,151.0,1.0,sunshine
271.81,1034.0,66.0,230.0,1.0,sunshine
271.71,1033.0,66.0,151.0,1.0,sunshine
271.57,1032.0,74.0,197.0,2.0,sunshine
272.01,1032.0,80.0,200.0,1.0,sunshine
271.88,1032.0,74.0,197.0,2.0,sunshine
272.5,1031.0,65.0,170.0,2.0,sunshine
272.71,1031.0,65.0,170.0,3.0,sunshine
274.07,1031.0,69.0,200.0,2.0,sunshine
276.08,1031.0,64.0,220.0,5.0,sunshine
286.32,1021.0,50.0,200.0,5.0,sunshine
285.44,1021.0,50.0,230.0,5.0,sunshine
285.1,1021.0,47.0,221.0,3.0,sunshine
284.09,1021.0,47.0,230.0,1.0,sunshine
283.17,1021.0,70.0,208.0,2.0,sunshine
281.89,1022.0,75.0,208.0,2.0,sunshine
281.24,1021.0,80.0,208.0,2.0,sunshine
280.38,1021.0,80.0,217.0,2.0,sunshine
279.91,1020.0,75.0,217.0,2.0,sunshine
280.86,1020.0,75.0,217.0,2.0,sunshine
281.09,1019.0,80.0,233.0,3.0,sunshine
281.25,1019.0,80.0,233.0,3.0,sunshine
282.01,1020.0,81.0,233.0,3.0,sunshine
282.93,1020.0,81.0,233.0,3.0,sunshine
283.7,1020.0,76.0,233.0,3.0,sunshine
284.3,1021.0,76.0,233.0,3.0,sunshine
286.07,1021.0,71.0,246.0,3.0,sunshine
288.14,1021.0,59.0,220.0,2.0,sunshine
283.82,1025.0,71.0,90.0,3.0,sunshine
282.59,1026.0,54.0,90.0,4.0,sunshine
282.21,1020.0,61.0,340.0,4.0,sunshine
283.72,1020.0,53.0,360.0,4.0,sunshine
284.28,1020.0,53.0,360.0,4.0,sunshine
286.53,1019.0,68.0,330.0,6.0,sunshine
287.44,1019.0,43.0,320.0,4.0,sunshine
288.02,1018.0,52.0,300.0,4.0,sunshine
288.09,1018.0,52.0,360.0,3.0,sunshine
287.96,1019.0,52.0,340.0,4.0,sunshine
287.03,1020.0,40.0,350.0,4.0,sunshine
285.24,1021.0,43.0,330.0,2.0,sunshine
283.89,1022.0,43.0,350.0,2.0,sunshine
282.69,1023.0,49.0,340.0,1.0,sunshine
281.37,1023.0,52.0,355.0,3.0,sunshine
280.17,1024.0,52.0,10.0,1.0,sunshine
279.5,1024.0,56.0,11.0,2.0,sunshine
278.37,1023.0,64.0,20.0,1.0,sunshine
277.3,1023.0,69.0,11.0,2.0,sunshine
276.16,1023.0,69.0,23.0,2.0,sunshine
275.72,1023.0,64.0,23.0,2.0,sunshine
274.72,1024.0,62.0,23.0,2.0,sunshine
274.15,1025.0,64.0,17.0,1.0,sunshine
273.81,1025.0,64.0,17.0,1.0,sunshine
276.29,1025.0,64.0,17.0,1.0,sunshine
278.14,1025.0,48.0,54.0,1.0,sunshine
279.76,1025.0,48.0,54.0,1.0,sunshine
278.45,1018.0,75.0,332.0,3.0,sunshine
277.9,1020.0,85.0,330.0,1.0,sunshine
277.39,1020.0,85.0,320.0,2.0,sunshine
277.01,1021.0,83.0,300.0,1.0,sunshine
276.92,1022.0,83.0,300.0,3.0,sunshine
278.61,1022.0,75.0,300.0,3.0,sunshine
280.46,1022.0,70.0,300.0,2.0,sunshine
282.22,1022.0,67.0,310.0,2.0,sunshine
284.23,1022.0,67.0,330.0,3.0,sunshine
285.92,1021.0,59.0,310.0,3.0,sunshine
287.14,1020.0,59.0,320.0,2.0,sunshine
288.31,1020.0,59.0,260.0,4.0,sunshine
289.47,1019.0,52.0,290.0,3.0,sunshine
289.62,1019.0,38.0,280.0,2.0,sunshine
284.37,1019.0,57.0,292.0,1.0,sunshine
282.62,1020.0,70.0,292.0,1.0,sunshine
282.1,1020.0,75.0,292.0,1.0,sunshine
281.03,1020.0,80.0,12.0,1.0,sunshine
280.09,1020.0,70.0,12.0,1.0,sunshine
279.23,1019.0,86.0,12.0,1.0,sunshine
278.81,1019.0,93.0,78.0,1.0,sunshine
277.88,1018.0,93.0,78.0,1.0,sunshine
280.14,1020.0,70.0,117.0,1.0,sunshine
283.71,1019.0,54.0,200.0,1.0,sunshine
286.9,1019.0,44.0,172.0,1.0,sunshine
289.29,1018.0,44.0,200.0,3.0,sunshine
287.3,1014.0,58.0,340.0,1.0,sunshine
290.02,1013.0,51.0,317.0,1.0,sunshine
290.75,1013.0,48.0,280.0,2.0,sunshine
291.15,1013.0,48.0,197.0,1.0,sunshine
291.57,1012.0,45.0,197.0,1.0,sunshine
291.65,1012.0,45.0,197.0,1.0,sunshine
291.48,1013.0,45.0,197.0,1.0,sunshine
289.93,1013.0,45.0,150.0,3.0,sunshine
286.72,1012.0,45.0,110.0,4.0,sunshine
284.99,1013.0,71.0,130.0,3.0,sunshine
283.72,1013.0,71.0,110.0,4.0,sunshine
283.07,1013.0,76.0,120.0,3.0,sunshine
282.83,1013.0,81.0,110.0,4.0,sunshine
282.87,992.0,93.0,230.0,3.0,sunshine
283.36,992.0,87.0,220.0,3.0,sunshine
281.62,993.0,65.0,250.0,5.0,sunshine
281.0,993.0,70.0,250.0,3.0,sunshine
280.46,993.0,80.0,230.0,4.0,sunshine
280.15,994.0,80.0,240.0,4.0,sunshine
276.33,1009.0,64.0,260.0,2.0,sunshine
275.99,1010.0,69.0,270.0,2.0,sunshine
275.77,1011.0,69.0,270.0,2.0,sunshine
276.38,1012.0,69.0,260.0,3.0,sunshine
277.38,1012.0,59.0,280.0,3.0,sunshine
279.06,1013.0,48.0,280.0,4.0,sunshine
280.69,1013.0,42.0,290.0,6.0,sunshine
282.24,1013.0,36.0,320.0,4.0,sunshine
284.22,1012.0,25.0,270.0,5.0,sunshine
285.9,1013.0,25.0,300.0,7.0,sunshine
285.9,1013.0,30.0,290.0,5.0,sunshine
286.49,1012.0,30.0,300.0,5.0,sunshine
287.15,1012.0,26.0,280.0,6.0,sunshine
287.31,1013.0,24.0,320.0,3.0,sunshine
287.08,1013.0,26.0,300.0,2.0,sunshine
286.4,1014.0,25.0,300.0,1.0,sunshine
285.52,1015.0,27.0,290.0,5.0,sunshine
282.6,1016.0,52.0,320.0,3.0,sunshine
280.93,1017.0,64.0,320.0,3.0,sunshine
280.06,1017.0,48.0,320.0,3.0,sunshine
278.31,1018.0,64.0,319.0,1.0,sunshine
277.23,1019.0,80.0,319.0,1.0,sunshine
276.8,1019.0,62.0,319.0,1.0,sunshine
275.37,1019.0,69.0,286.0,1.0,sunshine
274.72,1020.0,69.0,286.0,1.0,sunshine
273.38,1021.0,69.0,286.0,1.0,sunshine
273.5,1021.0,92.0,243.0,1.0,sunshine
273.9,1022.0,64.0,243.0,1.0,sunshine
278.51,1023.0,52.0,260.0,1.0,sunshine
283.63,1023.0,40.0,250.0,1.0,sunshine
286.48,1023.0,32.0,250.0,3.0,sunshine
287.99,1023.0,24.0,250.0,2.0,sunshine
289.3,1022.0,26.0,240.0,2.0,sunshine
290.43,1022.0,27.0,220.0,5.0,sunshine
291.38,1022.0,27.0,250.0,3.0,sunshine
292.08,1021.0,27.0,250.0,2.0,sunshine
292.53,1020.0,31.0,230.0,3.0,sunshine
292.46,1020.0,25.0,220.0,3.0,sunshine
291.69,1020.0,29.0,190.0,3.0,sunshine
290.31,1021.0,31.0,200.0,3.0,sunshine
287.95,1022.0,35.0,190.0,2.0,sunshine
286.44,1023.0,44.0,190.0,1.0,sunshine
285.15,1022.0,44.0,183.0,2.0,sunshine
284.15,1022.0,53.0,190.0,1.0,sunshine
283.51,1023.0,57.0,180.0,1.0,sunshine
282.66,1023.0,75.0,194.0,2.0,sunshine
282.08,1022.0,81.0,194.0,2.0,sunshine
281.0,1022.0,80.0,204.0,2.0,sunshine
279.66,1023.0,86.0,204.0,2.0,sunshine
278.51,1023.0,93.0,204.0,2.0,sunshine
278.86,1023.0,93.0,191.0,1.0,sunshine
282.69,1024.0,61.0,190.0,1.0,sunshine
286.3,1024.0,62.0,220.0,3.0,sunshine
289.29,1023.0,48.0,230.0,2.0,sunshine
290.22,1023.0,45.0,240.0,2.0,sunshine
294.69,1022.0,37.0,210.0,6.0,sunshine
295.06,1022.0,37.0,180.0,4.0,sunshine
297.0,1021.0,35.0,220.0,5.0,sunshine
298.61,1019.0,24.0,210.0,7.0,sunshine
298.81,1020.0,31.0,200.0,5.0,sunshine
299.02,1020.0,27.0,230.0,5.0,sunshine
298.89,1020.0,29.0,230.0,4.0,sunshine
297.76,1020.0,35.0,200.0,3.0,sunshine
296.16,1020.0,40.0,200.0,2.0,sunshine
294.37,1020.0,45.0,200.0,2.0,sunshine
293.02,1021.0,45.0,200.0,3.0,sunshine
291.01,1021.0,51.0,190.0,2.0,sunshine
290.94,1021.0,51.0,200.0,2.0,sunshine
289.51,1021.0,55.0,190.0,1.0,sunshine
288.16,1021.0,66.0,216.0,3.0,sunshine
287.58,1020.0,66.0,200.0,1.0,sunshine
286.86,1020.0,62.0,223.0,3.0,sunshine
287.16,1020.0,66.0,240.0,3.0,sunshine
285.85,1021.0,66.0,220.0,1.0,sunshine
284.72,1021.0,71.0,215.0,3.0,sunshine
285.52,1022.0,67.0,220.0,1.0,sunshine
288.64,1022.0,63.0,220.0,2.0,sunshine
290.83,1022.0,59.0,230.0,2.0,sunshine
293.07,1022.0,49.0,280.0,1.0,sunshine
295.41,1022.0,46.0,250.0,2.0,sunshine
297.21,1021.0,44.0,220.0,1.0,sunshine
299.22,1020.0,34.0,0.0,2.0,sunshine
300.07,1020.0,41.0,170.0,2.0,sunshine
300.69,1019.0,39.0,210.0,3.0,sunshine
301.02,1019.0,36.0,260.0,3.0,sunshine
300.69,1019.0,36.0,210.0,2.0,sunshine
298.22,1019.0,43.0,190.0,2.0,sunshine
296.3,1019.0,43.0,190.0,1.0,sunshine
294.8,1020.0,52.0,190.0,2.0,sunshine
293.23,1020.0,60.0,210.0,3.0,sunshine
292.46,1020.0,60.0,200.0,3.0,sunshine
290.46,1020.0,72.0,205.0,3.0,sunshine
289.86,1020.0,72.0,205.0,3.0,sunshine
288.65,1019.0,87.0,205.0,3.0,sunshine
288.3,1020.0,87.0,280.0,2.0,sunshine
287.8,1019.0,93.0,280.0,2.0,sunshine
286.65,1020.0,93.0,280.0,2.0,sunshine
286.46,1021.0,87.0,309.0,2.0,sunshine
294.22,1022.0,60.0,280.0,4.0,sunshine
295.23,1022.0,46.0,280.0,3.0,sunshine
296.15,1021.0,33.0,260.0,3.0,sunshine
296.37,1022.0,30.0,260.0,3.0,sunshine
296.52,1022.0,24.0,270.0,3.0,sunshine
296.09,1022.0,26.0,280.0,3.0,sunshine
294.96,1023.0,30.0,290.0,2.0,sunshine
292.43,1024.0,34.0,298.0,3.0,sunshine
290.36,1024.0,47.0,289.0,2.0,sunshine
289.4,1025.0,47.0,289.0,2.0,sunshine
289.0,1026.0,36.0,280.0,2.0,sunshine
288.56,1026.0,38.0,310.0,1.0,sunshine
287.45,1027.0,50.0,360.0,2.0,sunshine
286.17,1027.0,53.0,350.0,1.0,sunshine
285.18999288599997,1032.0,50.0,344.0,2.0,sunshine
285.228149542,1032.0,50.0,347.0,2.0,sunshine
283.857666667,1040.0,46.0,339.0,3.0,sunshine
283.756333333,1041.0,46.0,341.0,3.0,sunshine
284.5,1029.0,46.0,340.0,5.0,sunshine
285.61,1030.0,46.0,350.0,3.0,sunshine
288.15,1029.0,41.0,360.0,2.0,sunshine
288.43,1028.0,38.0,320.0,3.0,sunshine
290.51,1027.0,36.0,320.0,2.0,sunshine
290.46,1027.0,34.0,360.0,3.0,sunshine
290.52,1027.0,34.0,320.0,4.0,sunshine
290.24,1027.0,29.0,350.0,5.0,sunshine
289.7,1028.0,34.0,350.0,1.0,sunshine
286.16,1028.0,37.0,352.0,2.0,sunshine
283.65,1029.0,37.0,352.0,2.0,sunshine
282.07,1029.0,37.0,350.0,3.0,sunshine
280.58,1029.0,40.0,30.0,2.0,sunshine
279.85,1029.0,45.0,9.0,2.0,sunshine
279.94,1029.0,49.0,11.0,2.0,sunshine
280.15,1029.0,45.0,31.0,2.0,sunshine
290.58,1028.0,37.0,36.0,1.0,sunshine
291.44,1027.0,36.0,210.0,3.0,sunshine
292.08,1027.0,34.0,260.0,1.0,sunshine
292.0,1027.0,31.0,320.0,1.0,sunshine
291.3,1027.0,33.0,355.0,1.0,sunshine
289.58,1027.0,54.0,355.0,1.0,sunshine
287.28,1028.0,50.0,140.0,3.0,sunshine
285.64,1029.0,54.0,130.0,2.0,sunshine
284.5,1029.0,57.0,140.0,1.0,sunshine
283.43,1029.0,66.0,140.0,1.0,sunshine
282.21,1030.0,57.0,160.0,1.0,sunshine
281.06,1029.0,61.0,177.0,2.0,sunshine
288.51,1021.0,93.0,182.0,3.0,sunshine
287.81,1020.0,93.0,182.0,3.0,sunshine
286.78,1018.0,100.0,218.0,3.0,sunshine
295.99,1017.0,60.0,280.0,2.0,sunshine
298.45,1016.0,44.0,270.0,3.0,sunshine
300.43,1014.0,39.0,250.0,6.0,sunshine
302.15,1013.0,33.0,220.0,7.0,sunshine
302.39,1012.0,37.0,250.0,7.0,sunshine
299.23,1012.0,41.0,250.0,4.0,sunshine
291.45,1013.0,82.0,277.0,4.0,sunshine
291.51,1013.0,77.0,294.0,4.0,sunshine
291.31,1013.0,77.0,294.0,4.0,sunshine
293.36,1016.0,40.0,290.0,3.0,sunshine
293.58,1016.0,37.0,316.0,4.0,sunshine
294.29,1016.0,30.0,320.0,4.0,sunshine
294.58,1017.0,26.0,310.0,4.0,sunshine
292.85,1018.0,44.0,321.0,3.0,sunshine
290.93,1019.0,38.0,321.0,3.0,sunshine
289.43,1020.0,36.0,347.0,3.0,sunshine
288.38,1021.0,44.0,347.0,3.0,sunshine
287.93,1022.0,54.0,347.0,3.0,sunshine
284.94,1023.0,53.0,359.0,3.0,sunshine
284.17,1024.0,65.0,356.0,2.0,sunshine
283.32,1025.0,61.0,356.0,2.0,sunshine
282.06,1026.0,57.0,356.0,2.0,sunshine
283.06,1027.0,53.0,40.0,1.0,sunshine
285.15,1028.0,50.0,30.0,2.0,sunshine
287.35,1029.0,47.0,20.0,3.0,sunshine
287.49,1029.0,47.0,30.0,2.0,sunshine
289.62,1029.0,38.0,28.0,2.0,sunshine
290.15,1028.0,34.0,0.0,2.0,sunshine
291.65,1028.0,36.0,160.0,1.0,sunshine
291.57,1027.0,31.0,70.0,2.0,sunshine
291.61,1027.0,31.0,339.0,1.0,sunshine
291.35,1028.0,31.0,339.0,1.0,sunshine
286.84,1030.0,54.0,150.0,2.0,sunshine
285.21,1030.0,53.0,150.0,2.0,sunshine
283.22,1031.0,53.0,150.0,1.0,sunshine
282.69,1031.0,61.0,150.0,1.0,sunshine
280.66,1018.0,81.0,353.0,1.0,sunshine
280.01,1018.0,75.0,353.0,1.0,sunshine
280.15,1018.0,75.0,355.0,2.0,sunshine
279.73,1018.0,75.0,355.0,2.0,sunshine
279.82,1019.0,75.0,355.0,2.0,sunshine
279.69,1020.0,87.0,9.0,2.0,sunshine
281.76,1021.0,61.0,50.0,2.0,sunshine
283.72,1021.0,61.0,70.0,2.0,sunshine
285.38,1021.0,58.0,80.0,2.0,sunshine
286.57,1021.0,50.0,55.0,2.0,sunshine
